#Thorlabs FTS
[SpectrumHeader]
#Date,20240308
#Time,16433814
#GMTTime,8433814
#Instrument,0
#InstrModel,CCS100
#Series,0
#InterferometerSerial,M00239654
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,cal_intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,1.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,13501.395508
#WnrMax,31181.589844
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.310000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
3.206094055e+02,1.937485504e-04
3.207154236e+02,-4.432330024e-04
3.208214722e+02,3.848430351e-04
3.209275208e+02,3.450316945e-05
3.210335999e+02,1.308466308e-03
3.211396484e+02,-6.980256294e-04
3.212457275e+02,-8.731955313e-04
3.213518066e+02,-2.919498729e-05
3.214579163e+02,-9.289314039e-05
3.215639954e+02,-1.000591903e-03
3.216701050e+02,-1.064290060e-03
3.217762146e+02,-1.884403755e-04
3.218823547e+02,4.963147803e-04
3.219884949e+02,-1.016516355e-03
3.220946045e+02,1.308466308e-03
3.222007751e+02,1.435862621e-03
3.223069153e+02,3.529939568e-04
3.224130859e+02,-3.954593849e-04
3.225192261e+02,-1.247422188e-04
3.226254272e+02,6.635224418e-05
3.227315979e+02,9.103527991e-04
3.228377991e+02,-5.387802375e-04
3.229440002e+02,-5.865538260e-04
3.230502014e+02,-4.273084633e-04
3.231564026e+02,1.618994720e-04
3.232626343e+02,-2.362139930e-04
3.233688660e+02,1.857862844e-05
3.234750977e+02,-1.327044902e-05
3.235813293e+02,7.670319756e-04
3.236875916e+02,-1.725158363e-04
3.237938538e+02,1.857862844e-05
3.239001160e+02,-6.343274727e-04
3.240063782e+02,5.281638587e-04
3.241126709e+02,-5.069311592e-04
3.242189636e+02,2.733712608e-04
3.243252563e+02,-1.080214512e-03
3.244315491e+02,5.440884270e-04
3.245378723e+02,3.689184960e-04
3.246441956e+02,-2.919498729e-05
3.247505188e+02,-6.502519827e-04
3.248568420e+02,4.326166527e-04
3.249631958e+02,-1.303158118e-03
3.250695496e+02,8.227678336e-05
3.251759033e+02,6.635224418e-05
3.252822571e+02,5.122393486e-04
3.253886414e+02,-1.175761805e-03
3.254950256e+02,-2.680630714e-04
3.256014099e+02,4.644657311e-04
3.257077942e+02,-7.139501395e-04
3.258142090e+02,-6.821010611e-04
3.259205933e+02,-6.104406930e-05
3.260270386e+02,-1.565912971e-04
3.261334534e+02,6.714847405e-04
3.262398987e+02,1.618994720e-04
3.263463135e+02,4.644657311e-04
3.264527588e+02,-4.113839241e-04
3.265592346e+02,1.531409798e-03
3.266656799e+02,2.574467217e-04
3.267721558e+02,5.122393486e-04
3.268786316e+02,-1.032440923e-03
3.269851379e+02,7.033338188e-04
3.270916138e+02,2.733712608e-04
3.271981201e+02,1.005900092e-03
3.273046265e+02,2.892958000e-04
3.274111328e+02,-5.547047476e-04
3.275176697e+02,-4.113839241e-04
3.276242065e+02,5.122393486e-04
3.277307434e+02,-6.661765510e-04
3.278372803e+02,4.803902702e-04
3.279438477e+02,-6.024783943e-04
3.280503845e+02,-3.317612282e-04
3.281569519e+02,2.574467217e-04
3.282635498e+02,2.255976287e-04
3.283701172e+02,-6.661765510e-04
3.284767151e+02,3.052203392e-04
3.285833130e+02,-7.457992178e-04
3.286899109e+02,1.419938053e-03
3.287965393e+02,-3.158366890e-04
3.289031677e+02,3.052203392e-04
3.290097961e+02,3.052203392e-04
3.291164246e+02,1.945447875e-03
3.292230530e+02,-2.521385322e-04
3.293297119e+02,4.326166527e-04
3.294363708e+02,-3.317612282e-04
3.295430298e+02,1.388089033e-03
3.296497192e+02,-1.032440923e-03
3.297564087e+02,6.396356621e-04
3.298630981e+02,4.007675743e-04
3.299697876e+02,3.211448784e-04
3.300764771e+02,-4.432330024e-04
3.301831970e+02,1.611032523e-03
3.302899170e+02,-9.050446097e-04
3.303966370e+02,1.857862844e-05
3.305033569e+02,-1.000591903e-03
3.306101074e+02,4.166921135e-04
3.307168579e+02,-3.795348457e-04
3.308236084e+02,-7.696860121e-05
3.309303894e+02,5.918620154e-04
3.310371399e+02,1.913598739e-03
3.311439209e+02,-6.661765510e-04
3.312507019e+02,7.670319756e-04
3.313575134e+02,-4.273084633e-04
3.314642944e+02,5.281638587e-04
3.315711060e+02,1.324390876e-03
3.316779175e+02,1.037749113e-03
3.317847595e+02,2.892958000e-04
3.318915710e+02,-1.406667579e-04
3.319984131e+02,-1.462403452e-03
3.321052551e+02,6.077865837e-04
3.322121277e+02,-3.476857673e-04
3.323189697e+02,-1.327044902e-05
3.324258423e+02,-2.999121498e-04
3.325327148e+02,4.644657311e-04
3.326395874e+02,-6.502519827e-04
3.327464905e+02,-7.696860121e-05
3.328533936e+02,-4.113839241e-04
3.329602966e+02,1.300504082e-04
3.330671997e+02,2.654089712e-06
3.331741333e+02,-4.910065909e-04
3.332810364e+02,-4.273084633e-04
3.333879700e+02,1.451787190e-03
3.334949341e+02,6.555601722e-04
3.336018677e+02,3.848430351e-04
3.337088318e+02,-4.750820808e-04
3.338157959e+02,2.733712608e-04
3.339227600e+02,-5.706293159e-04
3.340297546e+02,1.459749328e-04
3.341367188e+02,-1.143912668e-03
3.342437134e+02,-2.919498729e-05
3.343507385e+02,6.555601722e-04
3.344577332e+02,-2.919498729e-05
3.345647583e+02,-1.884403755e-04
3.346717834e+02,-6.661765510e-04
3.347788086e+02,-2.999121498e-04
3.348858337e+02,1.595107955e-03
3.349928894e+02,-1.032440923e-03
3.350999451e+02,7.033338188e-04
3.352070007e+02,-1.406667579e-04
3.353140564e+02,1.611032523e-03
3.354211426e+02,-8.413464529e-04
3.355282288e+02,-2.919498729e-05
3.356353149e+02,4.963147803e-04
3.357424011e+02,1.618994720e-04
3.358495178e+02,3.450316945e-05
3.359566040e+02,1.165145426e-03
3.360637512e+02,2.574467217e-04
3.361708679e+02,-2.919498729e-05
3.362779846e+02,-1.406667579e-04
3.363851318e+02,1.937485504e-04
3.364922791e+02,1.626957092e-03
3.365994263e+02,-9.289314039e-05
3.367066040e+02,-6.821010611e-04
3.368137817e+02,7.511074073e-04
3.369209595e+02,6.714847405e-04
3.370281372e+02,-2.999121498e-04
3.371353149e+02,-6.661765510e-04
3.372425232e+02,-3.954593849e-04
3.373497314e+02,-1.088176796e-04
3.374569397e+02,2.892958000e-04
3.375641785e+02,1.459749328e-04
3.376713867e+02,1.196994563e-03
3.377786255e+02,5.759375053e-04
3.378858643e+02,7.192583289e-04
3.379931335e+02,-3.158366890e-04
